Year,EmployerName,Salary
2016,Chico Unified,28492.746987951807
2016,Chino Valley Unified,80115.65996343693
2016,Chowchilla Elementary,46006.74251497006
2016,Chowchilla Union High,42026.135802469136
2016,Chula Vista Elementary,67913.6269393512
2016,Citizens of the World Charter School Hollywood,24480.51948051948
2016,Citizens of the World Charter School Mar Vista,24190.676923076924
2016,Citizens of the World Charter School Silver Lake,23514.70408163265
2016,Classical Academy,21343.89393939394
2016,Classical Academy High,35024.78378378379
2016,Clovis Unified,50099.4821664465
2016,Coachella Valley Unified,58883.39755351682
2016,Coastal Academy,28176.23943661972
2016,Coffee Creek Elementary,60650
2016,College Preparatory Middle - East County,51666.833333333336
2016,Collegiate Charter High School of Los Angeles,26614.5
2016,Colton Joint Unified,78970.59403254974
2016,Columbia Union,64763.32142857143
2016,Colusa Unified,30435.428571428572
2016,Compton Unified,78345.66666666667
2016,Contra Costa County Office of Education,45995.84232365145
2016,Corcoran Joint Unified,58423.21782178218
2016,CORE Charter,14378
2016,Corning Union Elementary,35687.13513513513
2016,Corning Union High,33429.010309278354
2016,Cotati-Rohnert Park Unified,32722.553982300884
2016,Covina-Valley Unified,56828.76396807298
2016,Creekside Charter,37046.94117647059
2016,Cucamonga Elementary,80525.88549618321
2016,Culver City Unified,49301.46138613862
2016,Cupertino Union,57954.715025906735
2016,Cypress Elementary,51929.778195488725
2016,Da Vinci Science,47463.633027522934
2016,Del Mar Union Elementary,74428.13804713805
2016,Delhi Unified,44068.93406593407
2016,Desert Center Unified,39319
2016,Desert Sands Unified,62182.38647058824
2016,Dinuba Unified,52898.27370689655
2016,Discovery Charter (San Joaquin),45722.242105263154
2016,Dos Palos Oro Loma Joint Unified,56437.80714285714
2016,Douglas City Elementary,31661.4
2016,Downey Unified,67724.68222374743
2016,Dry Creek Joint Elementary,69277.47129909365
2016,Dunham Elementary,25258.59259259259
2016,Durham Unified,57187.05172413793
2016,Earlimart Elementary,46300.48823529412
2016,East Side Union High,80052.99385875127
2016,Ednovate - East College Prep,38036.875
2016,Ednovate - Legacy College Prep.,25420.666666666668
2016,Ednovate - USC Hybrid High College Prep,58590
2016,Eel River Charter,28008.4
2016,El Monte City,82254.12416851442
2016,El Monte Union High,82833.26984126984
2016,El Segundo Unified,47817.92526690391
2016,El Tejon Unified,56582.53488372093
2016,Encinitas Union Elementary,34357.455418381345
2016,Equitas Academy #2,25168.914285714287
2016,Equitas Academy #3 Charter,44204.77777777778
2016,Equitas Academy Charter,37824
2016,Escalon Unified,38402.723140495866
2016,Escondido Union,56644.405927835054
2016,Etiwanda Elementary,76760.18445121951
2016,Evergreen Elementary,84658.2259786477
2016,Evergreen Union,2937.646153846154
2016,Exeter Unified,36186.72426470588
2016,Extera Public,29876.666666666668
2016,Extera Public School No. 2,28933.594594594593
2016,Fall River Joint Unified,33396.188976377955
2016,Fallbrook Union Elementary,69793.94755244756
2016,Farmersville Unified,36614.72839506173
2016,Feather Falls Union Elementary,33433
2016,Fenton Primary Center,33755.34782608696
2016,Fillmore Unified,43672.135849056605
2016,Folsom-Cordova Unified,68600.5421286031
2016,Fontana Unified,75442.5896373057
2016,Fort Ross Elementary,25029
2016,Fortune,25535.74615384615
2016,Fountain Valley Elementary,47379.047109207706
2016,Franklin-McKinley Elementary,58721.035548686246
2016,Fremont Unified,67834.69020501139
2016,Fresno Unified,69035.41620037303
2016,Fullerton Elementary,54780.3301787592
2016,Fullerton Joint Union High,93409.67346938777
2016,Galt Joint Union Elementary,50809.472491909386
2016,Garden Grove Unified,65034.36245614035
2016,Gateway Unified,29104.794223826713
2016,Gerber Union Elementary,24201.14285714286
2016,Geyserville Unified,28980.90243902439
2016,Gilroy Unified,57449.18112244898
2016,Girls Athletic Leadership School Los Angeles,21519.666666666668
2016,Gold Rush Charter,28414.151515151516
2016,Golden Valley Unified,36884.46496815287
2016,Granada Hills Charter,74026.29464285714
2016,Gravenstein Union Elementary,31922.75
2016,Graves Elementary,33553
2016,Grossmont Union High,52602.25691411936
2016,Gustine Unified,59348.32432432433
2016,Hacienda La Puente Unified,58806.14788097385
2016,Hanford Elementary,43796.73289183223
2016,Hanford Joint Union High,12793.622857142856
2016,Happy Valley Union Elementary,18738.51111111111
2016,Hardy Brown College Prep,29462.057142857146
2016,Harmony Union Elementary,30932.594594594593
2016,Hawthorne,66021.624750499
2016,Healdsburg Unified,32549.827102803734
2016,Heber Elementary,25946.40206185567
2016,Helendale Elementary,61203.75862068965
2016,Helix High,58185.87857142857
2016,Hemet Unified,56829.975657894734
2016,Hesperia Unified,71496.55555555556
2016,Hilmar Unified,66793.32142857143
2016,Holtville Unified,48647.979452054795
2016,Huntington Beach City Elementary,60926.46153846154
2016,ICEF Inglewood Elementary Charter Academy,38643.88888888889
2016,ICEF Inglewood Middle Charter Academy,27248.61111111111
2016,ICEF Innovation Los Angeles Charter,49402.625
2016,ICEF Lou Dantzler Preparatory Academy,34299.357142857145
2016,ICEF View Park Preparatory Elementary,35541.4
2016,ICEF View Park Preparatory High,42897.64705882353
2016,ICEF View Park Preparatory Middle,23544.594594594593
2016,ICEF Vista Elementary Academy,42789.142857142855
2016,ICEF Vista Middle Academy,41178.73333333333
2016,James Jordan Middle,37733.76
2016,Jamestown Elementary,25975.145833333332
2016,Jamul-Dulzura Union Elementary,43066.61363636364
2016,Jefferson Elementary (San Joaquin),37675.479166666664
2016,John Swett Unified,48017.757575757576
2016,Julian Charter,31504.029702970296
2016,Jurupa Unified,81142.05466237942
2016,Kairos Public School Vacaville Academy,22507.924528301886
2016,Kashia Elementary,11952.4
2016,Kenwood,33513.36363636364
2016,Kern County Office of Education,59520.063897763575
2016,Kern High,62742.62093541203
2016,Kit Carson Union Elementary,15089.360655737704
2016,Knights Ferry Elementary,22255.25
2016,Knightsen Elementary,40656.56862745098
2016,La Habra City Elementary,56432.348837209305
2016,La Mesa-Spring Valley,52944.570478723406
2016,Laguna Beach Unified,79322.6179245283
2016,Lagunita Elementary,21141.75
2016,Lake County Office of Education,16287.236842105263
2016,Lake Elsinore Unified,78362.14705882352
2016,Lakeside Union Elementary (Kings),11709.407407407409
2016,Lakeside Union Elementary (San Diego),48205.35844155844
2016,Lammersville Joint Unified,39484.09090909091
2016,Lancaster Elementary,57992.106243154434
2016,Las Virgenes Unified,52741.004944375774
2016,Lassen County Office of Education,24262.607843137255
2016,Lassen Union High,48233.40350877193
2016,Lawndale Elementary,61654.185
2016,Lemon Grove,33982.3347826087
2016,Lemoore Union High,32492.40170940171
2016,Lennox,59410.10238095238
2016,Liberty Union High,61711.60404040404
2016,Lindsay Unified,48099.59878419453
2016,Little Lake City Elementary,46537.68681318681
2016,Livermore Valley Joint Unified,60719.11861614497
2016,Livingston Union,42077.68936170213
2016,Lodi Unified,48244.948908730155
2016,Lompoc Unified,52203.354838709674
2016,Long Beach Unified,10068.269444444444
2016,Los Alamitos Unified,60020.07496463932
2016,Los Angeles Academy of Arts and Enterprise,44869.47826086957
2016,Los Angeles County Office of Education,55941.93486590038
2016,Los Angeles Unified,59769.58366112761
2016,Los Banos Unified,74804.60822510823
2016,Los Olivos Elementary,48150.666666666664
2016,Lou Dantzler Preparatory Charter Middle,20318.333333333332
2016,Lucerne Elementary,21065.39024390244
2016,Madera County Superintendent of Schools,43700.46357615894
2016,Madera Unified,50716.83036350677
2016,Magnolia Elementary,53942.592511013216
2016,Making Waves Academy,48952.32835820896
2016,Manhattan Beach Unified,56093.029644268776
2016,Manteca Unified,66277.8466367713
2016,Mare Island Technology Academy,2294
2016,Mark West Union Elementary,27946.15263157895
2016,Martinez Unified,45510.349593495936
2016,Math and Science College Preparatory,38177.39473684211
2016,McCloud Union Elementary,35342.6
2016,Meadows Arts and Technology Elementary,33831.606060606064
2016,Menifee Union Elementary,46376.72976878613
2016,Merced City Elementary,51218.90053763441
2016,Merced County Office of Education,37723.52243589744
2016,Merced River Union Elementary,26171.6
2016,Merced Union High,35025.343434343435
2016,Mesa Union Elementary,30037.73015873016
2016,Millville Elementary,17444.590909090908
2016,Milpitas Unified,54851.41144414169
2016,Mission Union Elementary,37035.333333333336
2016,MIT Academy,2693
2016,Mojave Unified,59774.44155844156
2016,Monsenor Oscar Romero Charter Middle,51335.88888888889
2016,Monson-Sultana Joint Union Elementary,35363.13636363636
2016,Montecito Union Elementary,60765.25
2016,Monterey Peninsula Unified,58873.42718446602
2016,Montgomery Elementary,35035.666666666664
2016,Moraga Elementary,42525.73964497042
2016,Moreno Valley Unified,78211.3201075992
2016,Morgan Hill Unified,53103.57019064125
2016,Morongo Unified,73542.2206303725
2016,Morris E. Dailey Charter Elementary,42512.260869565216
2016,Mount Pleasant Elementary,61234.2294117647
2016,Mountain Empire Unified,44036.24113475177
2016,Mountain House Elementary,16367.25
2016,Mountain Valley Unified,50738.23809523809
2016,Mountain View Elementary (San Bernardino),83920.47826086957
2016,Mountain View Whisman,48701.41237113402
2016,Mt. Diablo Unified,46899.50234741784
2016,Mulberry Elementary,46759.25
2016,Mupu Elementary,51461.72727272727
2016,Muroc Joint Unified,39422.2027027027
2016,Murrieta Valley Unified,77888.29140461216
2016,N.E.W. Academy Canoga Park,59028.192307692305
2016,N.E.W. Academy of Science and Arts,41852.26666666667
2016,National Elementary,51819.575539568345
2016,Natomas Charter,32584.283464566928
2016,Natomas Pacific Pathways Prep,51300.91176470588
2016,Natomas Unified,61306.84090909091
2016,Needles Unified,80200.90196078431
2016,Nevada County Office of Education,44388.65789473684
2016,Nevada Joint Union High,71504.5
2016,New Haven Unified,54916.63432835821
2016,New Heights Charter,51140.03846153846
2016,New Jerusalem Elementary,29737.09375
2016,New Village Girls Academy,31423.4
2016,Newport-Mesa Unified,59211.63509749304
2016,North Monterey County Unified,40116.974930362114
2016,Norton Science and Language Academy,40796.666666666664
2016,Norwalk-La Mirada Unified,21194.76872246696
2016,Oak Park Unified,76158.54970760235
2016,Oakland Unity High,38988.96
2016,Oakland Unity Middle,32959.27272727273
2016,Oasis Charter Public,15241.8
2016,Ocean Charter,33678.40425531915
2016,Ojai Unified,33960.97863247863
2016,Old Adobe Union,31802.086294416244
2016,Ontario-Montclair,80701.95623836126
2016,Orange County Department of Education,77818.89755011136
2016,Orange Unified,76013.5264684554
2016,Oroville City Elementary,47130.79104477612
2016,Oroville Union High,64758.30158730159
2016,Our Community Charter,32764.17021276596
2016,Oxnard,55654.69658886894
2016,Oxnard Union High,82142.47848761408
2016,Pacheco Union Elementary,18163.66265060241
2016,Pacific Grove Unified,46703.263392857145
2016,Pacific View Charter,50037.03448275862
2016,Pajaro Valley Unified,58041.185331230285
2016,Palermo Union Elementary,37969.90833333333
2016,Palm Springs Unified,61815.17993079585
2016,Palos Verdes Peninsula Unified,57492.98289473685
2016,Panama-Buena Vista Union,64708.01607347876
2016,Paradise Unified,44353.165562913906
2016,Pathways Community,31121.774193548383
2016,Peak to Peak Mountain Charter,44465.4
2016,Perris Union High,65372.50724637681
2016,Piedmont City Unified,70316.0343137255
2016,Piner-Olivet Charter,14981.377777777778
2016,Piner-Olivet Union Elementary,30078.172185430463
2016,Pittsburg Unified,55807.54098360656
2016,Placentia-Yorba Linda Unified,73624.27812995245
2016,Placer County Office of Education,31940.6
2016,Placer Union High,46945.53951890035
2016,Plainsburg Union Elementary,56904.8
2016,Pleasant Valley,41223.40042826552
2016,Pleasant Valley Joint Union Elementary,16788.136363636364
2016,Plumas Lake Elementary,28066.46323529412
2016,Plumas Unified,29754.57286432161
2016,Pond Union Elementary,44307.26666666667
2016,Poway Unified,46661.4412568306
2016,Ramona City Unified,45901.339751381216
2016,Ravenswood City Elementary,61492.018404907976
2016,Raymond-Knowles Union Elementary,13640.07142857143
2016,Red Bluff Joint Union High,49357.78358208955
2016,Red Bluff Union Elementary,25165.904761904763
2016,Redlands Unified,80355.84280532044
2016,Redondo Beach Unified,51425.94491017964
2016,Redwood Academy of Ukiah,38406.88888888889
2016,Reeds Creek Elementary,15035.285714285714
2016,Reef-Sunset Unified,38206.596026490064
2016,Resolute Academy Charter,28814.6875
2016,Rialto Unified,62144.70953630797
2016,Richmond Elementary,50956
2016,Rim of the World Unified,71168.08843537416
2016,River Charter Schools Lighthouse Charter,40596.5
2016,River Delta Joint Unified,36194.74054054054
2016,River Oaks Academy,31868.8
2016,Riverside County Office of Education,43622.521495327106
2016,Riverside Unified,62822.131178707226
2016,Rocklin Unified,64135.79967948718
2016,Romoland Elementary,53456.54826254826
2016,Roseland,32334.14285714286
2016,Rosemead Elementary,60338.073684210525
2016,Roseville City Elementary,66344.25
2016,Roseville Joint Union High,75961.380859375
2016,Rowland Unified,87845.81260364842
2016,Russell Westbrook Why Not Middle,19694.714285714286
2016,Sacramento County Office of Education,69653.13265306123
2016,Saddleback Valley Unified,59597.46266044341
2016,San Ardo Union Elementary,19788.25
2016,San Bernardino City Unified,77867.92599620494
2016,San Bernardino County Office of Education,89503.47970479705
2016,San Diego County Office of Education,46090.08496732026
2016,San Diego Unified,72878.65662650602
2016,San Dieguito Union High,64975.154377880186
2016,San Francisco Unified,59768.07545605307
2016,San Joaquin County Office of Education,39660.66813186813
2016,San Jose Unified,72185.89467455621
2016,San Lucas Union Elementary,36880.5
2016,San Marino Unified,55949.99107142857
2016,San Pasqual Union Elementary,36752.61538461538
2016,San Rafael City Elementary,64038.62162162162
2016,San Rafael City High,88868.0406504065
2016,San Ysidro Elementary,59524.836601307186
2016,Santa Ana Unified,90971.81688466112
2016,Santa Barbara Unified,68831.5776081425
2016,Santa Clara Elementary,27978.75
2016,Santa Clara Unified,74740.71511627907
2016,Santa Maria Joint Union High,61060.53968253968
2016,Santa Monica-Malibu Unified,62508.103608847494
2016,Santa Paula Unified,49010.08290155441
2016,Santa Rosa Academy,37910.37984496124
2016,Santee,52519.019370460046
2016,Saugus Union,55661.47864506627
2016,Sebastopol Union Elementary,50778.55263157895
2016,Shaffer Union Elementary,26386.91304347826
2016,Shasta County Office of Education,17140.524137931036
2016,Sherman Thomas Charter,22372.51428571429
2016,SIATech,52663.019230769234
2016,Sierra County Office of Education,66235
2016,Sierra Expeditionary Learning,35612.086956521736
2016,Sierra Foothill Charter,24200.666666666668
2016,Sierra-Plumas Joint Unified,45979.93548387097
2016,Silver Valley Unified,64776.648148148146
2016,Snowline Joint Unified,66719.05365853659
2016,Solana Beach Elementary,39296.0405982906
2016,Somis Union,41543.57894736842
